"","user","auxvar.1","auxvar.2","timestamp_Clickstream","time","c3","c15","c17","link_depth2","morph","Outcome_DB","Outcome_CV","Outcome_CU","Outcome_RE","Outcome_EA","visit","Cumul_Int_Outcomes","Cumul_Outcome_DB","Cumul_Outcome_CV","Cumul_Outcome_CU","Cumul_Outcome_RE","group_id","T.length","lastT","z_draw"
"4899","8db1bb35b14bee89e45903cb6a36aa17","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","26/04/2018 06:56",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,839,2,1,1
"4900","8dbbcf2bc486edb851e4bfdcd726dc3d","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","08/04/2018 09:00",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,840,1,1,1
"4901","8dd7c94e454ff5a9787142050f9fa088","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","07/05/2018 17:33",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,841,1,1,1
"4902","8e29c006d5b226f8a3fbd26618c6ed4a","/mba/international-full-time-mba/your-career/ten-ways-to-get-the-most-out-of-your-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","02/05/2018 09:13",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,842,1,0,1
"4903","8e29c006d5b226f8a3fbd26618c6ed4a","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/","02/05/2018 09:14",1.53e+12,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,842,2,0,1
"4904","8e29c006d5b226f8a3fbd26618c6ed4a","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","02/05/2018 09:15",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,842,3,0,1
"4905","8e29c006d5b226f8a3fbd26618c6ed4a","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/cv-assessment/","02/05/2018 09:15",1.53e+12,0,0,0,7,1,0,1,0,0,0,2,1,0,1,0,0,842,4,1,1
"4906","8e9468c00af40a4ceb75353d87189d79","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","31/05/2018 08:54",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,843,1,0,1
"4907","8e9468c00af40a4ceb75353d87189d79","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/apply/","31/05/2018 08:55",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,843,2,0,1
"4908","8e9468c00af40a4ceb75353d87189d79","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","31/05/2018 08:56",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,843,3,0,1
"4909","8e9468c00af40a4ceb75353d87189d79","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/master/","31/05/2018 08:57",1.53e+12,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,843,4,0,1
"4910","8e9468c00af40a4ceb75353d87189d79","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/master/","31/05/2018 08:57",1.53e+12,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,843,5,1,1
"4911","8efee921d523befe4371c8c22b661004","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","27/03/2018 22:10",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,844,1,1,1
"4912","8f22b83e7c6048c8455c591e4f084af3","/mba/global-executive-onemba/why-the-rsm-global-onemba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","28/04/2018 13:42",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,845,1,0,1
"4913","8f22b83e7c6048c8455c591e4f084af3","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","28/04/2018 13:43",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,845,2,0,1
"4914","8f22b83e7c6048c8455c591e4f084af3","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/sustainability/","28/04/2018 13:43",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,845,3,0,1
"4915","8f22b83e7c6048c8455c591e4f084af3","/mba/international-full-time-mba/why-the-rotterdam-mba/sustainability/","/mba/international-full-time-mba/why-the-rotterdam-mba/","28/04/2018 13:44",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,845,4,0,1
"4916","8f22b83e7c6048c8455c591e4f084af3","/mba/international-full-time-mba/why-the-rotterdam-mba/","/master/","28/04/2018 13:44",1.52e+12,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,845,5,1,1
"4917","8f6efea89e9f87ef0bf3df94914ca1fa","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","29/05/2018 13:44",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,846,1,0,2
"4918","8f6efea89e9f87ef0bf3df94914ca1fa","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","29/05/2018 13:44",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,846,2,0,2
"4919","8f6efea89e9f87ef0bf3df94914ca1fa","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","https://rsm.embark.com/auth/login","29/05/2018 13:44",1.53e+12,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,846,3,0,2
"4920","8f6efea89e9f87ef0bf3df94914ca1fa","/mba/international-full-time-mba/curriculum-teaching/","/mba/international-full-time-mba/why-the-rotterdam-mba/","29/05/2018 13:45",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,846,4,0,2
"4921","8f6efea89e9f87ef0bf3df94914ca1fa","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","29/05/2018 13:45",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,846,5,0,2
"4922","8f6efea89e9f87ef0bf3df94914ca1fa","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","29/05/2018 13:45",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,846,6,1,2
"4923","8fab74eca16989166a5eb36410f0caf0","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","14/05/2018 13:58",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,847,1,0,1
"4924","8fab74eca16989166a5eb36410f0caf0","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/brochure-request/","14/05/2018 13:58",1.53e+12,0,0,1,6,1,1,0,0,0,0,1,1,1,0,0,0,847,2,0,1
"4925","8fab74eca16989166a5eb36410f0caf0","/mba/international-full-time-mba/brochure-request/","/mba/international-full-time-mba/apply/","14/05/2018 13:58",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,1,1,0,0,0,847,3,1,1
"4926","8fb182a7260b0879e2a7c03cde9e8aae","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/curriculum-teaching/","18/05/2018 10:46",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,848,1,0,2
"4927","8fb182a7260b0879e2a7c03cde9e8aae","/mba/international-full-time-mba/curriculum-teaching/","/mba/","18/05/2018 10:46",1.53e+12,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,848,2,0,2
"4928","8fb182a7260b0879e2a7c03cde9e8aae","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","18/05/2018 10:47",1.53e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,848,3,0,2
"4929","8fb182a7260b0879e2a7c03cde9e8aae","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","18/05/2018 10:47",1.53e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,848,4,0,2
"4930","8fb182a7260b0879e2a7c03cde9e8aae","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","https://rsm.embark.com/auth/login","18/05/2018 10:47",1.53e+12,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,848,5,0,2
"4931","8fb182a7260b0879e2a7c03cde9e8aae","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/your-career/","18/05/2018 10:48",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,848,6,1,2
"4932","8fd5950209d0bd0ce3f44755981d30d7","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/your-career/","22/03/2018 10:14",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,849,1,0,1
"4933","8fd5950209d0bd0ce3f44755981d30d7","/mba/international-full-time-mba/your-career/","/mba/international-full-time-mba/your-career/career-development/","22/03/2018 10:14",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,849,2,1,1
"4934","8ff5ccbb9284da764f88e650083cc9eb","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","22/05/2018 10:13",1.53e+12,1,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,850,1,0,1
"4935","8ff5ccbb9284da764f88e650083cc9eb","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/your-career/","22/05/2018 10:14",1.53e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,850,2,1,1
"4936","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","20/04/2018 11:03",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,851,1,0,1
"4937","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/","20/04/2018 11:03",1.52e+12,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,851,2,0,1
"4938","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","20/04/2018 11:05",1.52e+12,0,0,1,6,1,1,0,0,0,0,1,1,1,0,0,0,851,3,0,1
"4939","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","20/04/2018 11:07",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,1,1,0,0,0,851,4,0,1
"4940","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/","20/04/2018 11:07",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,851,5,0,1
"4941","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/","20/04/2018 11:07",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,851,6,0,1
"4942","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","#subpage-menu","20/04/2018 11:07",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,851,7,0,1
"4943","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","20/04/2018 11:07",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,851,8,0,1
"4944","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","#subpage-menu","20/04/2018 11:07",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,851,9,0,1
"4945","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","#subpage-menu","20/04/2018 11:07",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,851,10,0,1
"4946","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","#subpage-menu","20/04/2018 11:07",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,1,0,0,0,851,11,0,1
"4947","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","20/04/2018 11:07",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,1,1,0,0,0,851,12,0,1
"4948","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","20/04/2018 11:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,1,1,0,0,0,851,13,0,1
"4949","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","/mba/international-full-time-mba/apply/financing-your-mba/","20/04/2018 11:10",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,1,1,0,0,0,851,14,0,1
"4950","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/apply/financing-your-mba/mba-scholarships/","/master/","20/04/2018 11:45",1.52e+12,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,0,851,15,0,1
"4951","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/apply/financing-your-mba/mba-scholarships/","/master/","20/04/2018 11:45",1.52e+12,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,0,851,16,0,1
"4952","90311f1cede520e3bc89c921ac48ffc2","/mba/international-full-time-mba/apply/financing-your-mba/mba-scholarships/","/master/","20/04/2018 11:45",1.52e+12,0,0,0,4,1,0,0,0,0,0,2,1,1,0,0,0,851,17,1,1
"4953","9033bf4457770e07ea7291ac15e7ce06","/","/mba/international-full-time-mba/why-the-rotterdam-mba/","26/03/2018 03:18",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,852,1,0,2
"4954","9033bf4457770e07ea7291ac15e7ce06","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","26/03/2018 03:18",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,852,2,0,2
"4955","9033bf4457770e07ea7291ac15e7ce06","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/apply/cv-assessment/","26/03/2018 03:19",1.52e+12,0,0,0,7,1,0,1,0,0,0,1,1,0,1,0,0,852,3,0,2
"4956","9033bf4457770e07ea7291ac15e7ce06","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","https://rsm.embark.com/auth/login","26/03/2018 03:19",1.52e+12,0,0,0,7,1,0,0,0,0,1,1,1,0,1,0,0,852,4,0,2
"4957","9033bf4457770e07ea7291ac15e7ce06","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/","26/03/2018 03:20",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,1,0,1,0,0,852,5,0,2
"4958","9033bf4457770e07ea7291ac15e7ce06","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","26/03/2018 03:20",1.52e+12,0,0,1,6,1,1,0,0,0,0,1,2,1,1,0,0,852,6,0,2
"4959","9033bf4457770e07ea7291ac15e7ce06","/mba/international-full-time-mba/brochure-request/","/mba/international-full-time-mba/apply/","26/03/2018 03:21",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,2,1,1,0,0,852,7,1,2
"4960","9045f89cf90e0ba007d47ff47ba2fbcc","/search/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","18/05/2018 12:08",1.53e+12,0,0,1,7,1,0,0,0,0,0,3,0,0,0,0,0,853,1,1,1
"4961","9047f7da75a77b7c7ac1c6df66a07171","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","21/04/2018 04:53",1.52e+12,0,0,1,6,1,1,0,0,0,0,2,1,1,0,0,0,854,1,0,1
"4962","9047f7da75a77b7c7ac1c6df66a07171","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/brochure-request/","21/04/2018 04:53",1.52e+12,0,0,1,6,1,1,0,0,0,0,2,2,2,0,0,0,854,2,1,1
"4963","904933174611200ff6a51db9f58c166f","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","23/03/2018 19:24",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,855,1,0,1
"4964","904933174611200ff6a51db9f58c166f","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/apply/","23/03/2018 19:24",1.52e+12,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,855,2,0,1
"4965","904933174611200ff6a51db9f58c166f","/mba/international-full-time-mba/apply/","/mba/international-full-time-mba/apply/tuition-fees-other-costs/","23/03/2018 19:25",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,855,3,1,1
"4966","907c5f0c43417a04acb57ea5d793bb85","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","29/03/2018 07:14",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,856,1,0,1
"4967","907c5f0c43417a04acb57ea5d793bb85","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/entrepreneurship/","29/03/2018 07:14",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,856,2,1,1
"4968","90af9ad9164aaa433fba2b204e037243","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","29/03/2018 01:49",1.52e+12,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,857,1,0,1
"4969","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","29/03/2018 01:50",1.52e+12,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,857,2,0,1
"4970","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","https://rsm.embark.com/auth/login","29/03/2018 01:50",1.52e+12,0,0,0,7,1,0,0,0,0,1,2,0,0,0,0,0,857,3,0,1
"4971","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","#category-menu","29/03/2018 05:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,4,0,1
"4972","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/bachelor/","29/03/2018 05:09",1.52e+12,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,857,5,0,1
"4973","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","29/03/2018 05:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,6,0,1
"4974","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","29/03/2018 05:09",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,7,0,1
"4975","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","29/03/2018 05:11",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,8,0,1
"4976","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","29/03/2018 05:11",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,9,0,1
"4977","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","/mba/international-full-time-mba/why-the-rotterdam-mba/sustainability/","29/03/2018 05:12",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,10,0,1
"4978","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","/mba/international-full-time-mba/why-the-rotterdam-mba/sustainability/","29/03/2018 05:12",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,11,0,1
"4979","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","/mba/international-full-time-mba/why-the-rotterdam-mba/entrepreneurship/","29/03/2018 05:13",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,12,0,1
"4980","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","/mba/international-full-time-mba/why-the-rotterdam-mba/entrepreneurship/","29/03/2018 05:13",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,13,0,1
"4981","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","29/03/2018 05:14",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,14,0,1
"4982","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/personal-leadership-development/","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","29/03/2018 05:15",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,15,0,1
"4983","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","/mba/international-full-time-mba/why-the-rotterdam-mba/","29/03/2018 05:17",1.52e+12,0,0,1,6,1,0,0,0,0,0,2,0,0,0,0,0,857,16,0,1
"4984","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","#category-menu","29/03/2018 05:17",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,17,0,1
"4985","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/leadership/","#category-menu","29/03/2018 05:17",1.52e+12,0,0,1,7,1,0,0,0,0,0,2,0,0,0,0,0,857,18,0,1
"4986","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/apply/faq/faq-item/do-you-have-a-minimum-gmat-requirement/","/mba/international-full-time-mba/apply/living-in-rotterdam/","29/03/2018 05:35",1.52e+12,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,0,857,19,0,1
"4987","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/apply/faq/faq-item/do-you-have-a-minimum-gmat-requirement/","/mba/international-full-time-mba/apply/living-in-rotterdam/","29/03/2018 05:35",1.52e+12,0,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,857,20,0,1
"4988","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/apply/living-in-rotterdam/","#subpage-menu","29/03/2018 07:40",1.52e+12,0,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,857,21,0,1
"4989","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/apply/living-in-rotterdam/","#subpage-menu","29/03/2018 07:40",1.52e+12,0,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,857,22,0,1
"4990","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/apply/living-in-rotterdam/","#subpage-menu","29/03/2018 07:40",1.52e+12,0,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,857,23,0,1
"4991","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/apply/living-in-rotterdam/","/mba/international-full-time-mba/why-the-rotterdam-mba/","29/03/2018 07:40",1.52e+12,0,0,1,6,1,0,0,0,0,0,3,0,0,0,0,0,857,24,0,1
"4992","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/apply/living-in-rotterdam/","/mba/international-full-time-mba/why-the-rotterdam-mba/","29/03/2018 07:40",1.52e+12,0,0,1,6,1,0,0,0,0,0,3,0,0,0,0,0,857,25,0,1
"4993","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/international/","29/03/2018 07:44",1.52e+12,0,0,1,7,1,0,0,0,0,0,3,0,0,0,0,0,857,26,0,1
"4994","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","#category-menu","29/03/2018 07:45",1.52e+12,0,0,1,6,1,0,0,0,0,0,3,0,0,0,0,0,857,27,0,1
"4995","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","#category-menu","29/03/2018 07:45",1.52e+12,0,0,1,6,1,0,0,0,0,0,3,0,0,0,0,0,857,28,0,1
"4996","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","#category-menu","29/03/2018 07:45",1.52e+12,0,0,1,6,1,0,0,0,0,0,3,0,0,0,0,0,857,29,0,1
"4997","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/","29/03/2018 07:45",1.52e+12,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,857,30,0,1
"4998","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/","29/03/2018 07:45",1.52e+12,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,857,31,0,1
"4999","90af9ad9164aaa433fba2b204e037243","/mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/","29/03/2018 07:45",1.52e+12,0,0,1,6,1,0,0,0,0,0,3,0,0,0,0,0,857,32,0,1
"5000","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","29/03/2018 07:46",1.52e+12,1,0,0,7,1,0,0,0,0,0,3,0,0,0,0,0,857,33,0,1
"5001","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","/mba/international-full-time-mba/brochure-request/","29/03/2018 07:46",1.52e+12,0,0,1,6,1,1,0,0,0,0,3,1,1,0,0,0,857,34,0,1
"5002","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","/mba/international-full-time-mba/brochure-request/","29/03/2018 07:46",1.52e+12,0,0,1,6,1,1,0,0,0,0,3,2,2,0,0,0,857,35,0,1
"5003","90af9ad9164aaa433fba2b204e037243","/mba/international-full-time-mba/why-the-rotterdam-mba/meet-our-alumni/","/mba/international-full-time-mba/why-the-rotterdam-mba/sustainability/","29/03/2018 07:46",1.52e+12,0,0,1,7,1,0,0,0,0,0,3,2,2,0,0,0,857,36,0,1
