No,U_m1
731,2ecf0f6093c3a36f4a00ec628d825be7
1063,45ba0f292463e3a9cea316d73f6a4ad9
1705,714174a27c0223380c2e4d7f9392389f
553,23542bdf41b5ac8e439d076cb04afe79
3714,f2c5b94a63154704e859c79a471bad96
254,119534b65c7d3849793c418b9b29175f
1858,7b0ab41cf4571c03e63580a63fa81243
91,06522721d61ff69207025f0ed0963f0e
83,05adc7ea8eac3d26ee7bcdd2418ea1a1
69,0509b32a360ff6aa73a1cfd603b8ea62
157,0ae6ee3c63cee8fdd29c2d6a3ba95d92
3163,d024ebade646c22b137044d3918d1a83
2253,9456e2c5f327eae0bbb1dc0b6340563f
1662,6e97c6f49d3a6e2d4ed2ba9f81f587e8
1453,5eeba68be7c25bf993becc411c488faa
2705,b30671eee90652d098db810b2a881ca7
2229,931dc7f070cbb739f53f8e1ce1853ab5
2972,c545159bb34358c6b4ff7989230df2df
849,375012e8f11feca7926ccc67d69b6e9f
3531,e6be62f0d9e2d1efeb910c5c09fe3e6b
442,1d343d162dcf2d38d8c0857290fe5caa
125,08ad07d98045eace1c6f6c9b6409a947
459,1eb457bc03bb81066ea4c52c5ab21efa
840,36a69f13f5e0a8e32f169e083d5b23ee
2771,b6e949ee8596cc878ef9c00fbd70c628
1698,70cd2eca138e1559c7f5248b54df6128
101,07494e9bad4febb974ded79bb1cc27d7
2067,8820c80fec0bed23ada72e0ec130deb0
1508,63880de2b4fbdfaf37b7f0617b778cb5
2367,9bd720748e9cbca23176520c449b2566
2254,9494f97d00e390cfcabb8ad6ede802ef
1254,51f73ea9920651e22f4463934b549bc1
1789,763cbafbe162cc06a9f2945e9d89f01b
711,2d701278a1193dcdb6643da934dab0b6
2110,8b3aee3598c15eaab819f5b084837755
2128,8c3a3e0f5b914327ff557f9029d21470
3936,ff7225026444a16ab769413c2f6169ed
2678,b122c5dd9d21a26b1acad8010e245146
2652,af4e5b8b87429df88bf7c155209c3a37
3018,c83eca6744bed258b0c0a7932a6a5705
2460,a22300fe111330c1ff70b7ed44b490fd
2874,beb0412f4d07ad64ec7431a98bea10b0
1265,529881fe6551f213d2d472242bba30a6
2645,aed13e8e3c4ad8b817bc3f7efd00d3c7
2614,ace2b94d8970720e9b89b28e85b58919
436,1ce13ae32c8d0204b071e06c3eafca44
3442,e175912247a8379454ac36de71149757
2386,9d2040d56095f3dcbabff31b4608b388
802,344177b480b4ef926e1832dc295e8ee9
3583,ea7653700c41c38da63f02d7445cc3ac
340,17017b4fdc4da1d0bb8634ee131fca27
43,02d8a43cb5c914abe1b3e56fbc47faec
2257,94b72d76949f59d9d772114e4e4d2893
3742,f4bfaf8bd11b17924747bac0364771a2
3857,fa97e6334aa6c0487d4df4442b76079b
2997,c6f4e195ec91f0869937c6b0c70ce3e4
3086,cc4c865ce3f9ccd65ac0044798ee1d68
3328,da49072b50555a448a800c477c5aa930
318,150f59b05bdbbea9f829bd21633de662
137,09779a7bf78767bd0270b78921873fe4
132,0922a083c97e15f3d356935a6fa5d8c1
1361,583620ec5b42ab156e50d364d5117c4b
2583,aab6bb0f516ab725b103548f44bfdd2a
2911,c094105f16052b222efe77da865fbb74
1372,58def7e0cfc1a1e39f8051557650101c
2461,a22af60ed7d699b64e7bbb730de69250
1677,6f62e0a77682be60709418a5dedb6791
2503,a588cf9fe43e4cf5d5f33023fa505918
3865,faf4178b144f313ea0f99c7d51f38c6d
483,1ffc81c1f822e62cd363e2c8ed353d55
2280,962ba3313f00778e307d986ca1f926fb
1688,705c0d108d519eb2b2e6775bdac80cff
3798,f792c0d969f9c0b68171edd4127100f6
3084,cc249c49f5839b19d37a111eece81634
1623,6bd89858b69235081f63a5b55d9cac9f
1477,607573a34cc1b46e3cbfae5eedde863c
675,2ac022b6641258be70e908c13c371fbd
1624,6bfce40c6bb06739e23c3cfd39ff8bf9
3063,ca8ea6abfdb8aef2fb5c208eea8749a2
3353,db8df0e12bcaaada0ced8f284605aed7
1959,81725949b2fa2ce8c6ea27a01f7d6cdb
302,13dd38e4dfe9706e2dd8b01ff9057476
3489,e3c82a609dbe0e0c5ab251122a262a1b
3218,d3dbdb872b7dd13aef6d44cde17a30ad
2022,8514f5cde12dda7e80a1f68d03d09631
663,29ec1e05c0c0e33439360600948d64aa
149,0a6641755088c9ceb83e7539a53f8c06
750,3062e8a2c9ab7e19f0e51976a8843cc5
2916,c0e504efd4e1aeb5b3763dca4a34d758
1616,6b55f919994fb40ba8b1a85c23e2bbb3
1019,432d6eb750ce68d105e5b6cb59688519
78,057900b1aa1b4138cdd53711aa700469
545,2309afdebe64a1fa2810bceb8ea46c30
2483,a3a11380598ef41a9efcf1fad5680f1b
2534,a7960e70d9783ecefeeff8e354ac98d3
3256,d623d145ffe43dbd227606d54c6d9251
3529,e699e75a9b9f2d9bdc38e904daac3caa
2193,90b70d4f6870a445d82fb5e880aca003
1274,531af3ef075d154ce14099c0c56b2119
963,3f7cba1438354a513e7dbb958dea3d80
1825,78bb4bb821cf3e06642d513e24f1bf7e
3677,f0112576a04e36eae1f536fd86e74319
1928,7fc88b3d71d7000b08af7f43069e5f2b
3824,f90fad2e63dbd6fb5e0b0d63821c842d
2968,c5019ab2c593b5de360d3ab682a3512b
873,38bad6ebba2760a3fe145bb1a2320a79
2399,9e308dcd2393ff5ab7b7624ce210d950
2266,950119def6a56f55a287a90576ee41f4
1001,41b467466ba1bc7235b8d4d3d2951f2d
3804,f7f0120fff76e43700b2be28e5c8afa7
1018,431ac72ff02382eef7e7c418c8d6562a
1518,6439127592589c21239cdf096bce4263
1467,6009cb626b5fa1b3edf718168b93fb0d
1296,549ed91914f189ce043c8d61bc1ad6b8
3885,fc955a5078f883cb5b5f4e145548af84
1589,6941af1b1c44b408b14ebcd0564083ab
1892,7d84781e17478c015885932bd8631a6d
774,3255d308c2dbd218b6a2e3e9eb50283d
2808,b908a27c153a3882ef1f07e175f5dccd
3202,d2b85513fa69e8bc75d6bce4a905f150
2398,9e15bbda1f48147aa1949894ca71b4f6
487,202a52ed3d9cf7f5f179db2c15f11e04
2033,8632bf3674e1108284d8593516150b36
1865,7ba7a43e5c4c77c67cfb0918cf9b1926
2526,a6fd703be0d31ae4f8b705a768c1c5b0
1449,5ebb2c775de7de4a1ba1e2ce7c3c9a0b
1548,665c815d29773c4d6ee7f35a2494caf8
695,2c6d546f159ed11566a4b243d97b3d87
3702,f1c63d6c136f12658af268f7a89bbc8c
2473,a312e2b301797ced20c8301abae2e239
96,06adcbc83a98ea01f6ced575640d1c20
2947,c3bdd3adc3bee68816e7a47d1999cb94
62,0403bd8f350ab6986f2d197b5a153fa6
1122,49643a6281617abc49a4294195c09019
2782,b744ceb0f5c80a8b3e828e80b7a9bb9f
1194,4dd14b042316969840147f9b5ce0aa79
3396,de5d5878916a93d4e9233a4f167d88cb
1803,7781fc56044371d7a04b463f249da01b
2296,9761b8507c1c7204186c2b34bb56a44a
1519,6460169e057b4bcbf24668128c811d2a
1102,481e02afd535585f25012cd05d9231f6
1279,53450a6c5efdfb6b4398e527c250b89b
2998,c6f5d276468ade6a042bd710adaff0b1
864,38511704f3d204c77f7cf67b9d93bf01
3362,dbda69b0c135f8b9eb268cc4bdcef2e2
2888,bf4a37b5b2d3b6499e017e36bd3557cf
978,40859e6b25126cdda8e49448938fbc75
1471,603e80afc510e48b3ee268d0e7583186
546,230f0d620e3748107e6fd78478e3d7c0
2987,c66a98359c79f6e6011c8a43e6cd0152
2556,a8f130993ece5e4dedfd15e20f4e4123
2142,8cf58f1a54783d144a6f3f9a68ccd9ce
869,3899483af1ebdb5a4c133a05139812b3
3119,cdf2c9ec87d8e4a5c73609949dbd211e
228,1004bcd2e107e679c658d28d05b80ed2
2205,9177ac07708afa1b7c70a0b726e9af23
1721,72240502b5d7846d6ddeb95b9f7b4b12
209,0e499ea951095d1fff87341e74fa0719
3278,d78caafdc023a51ab162e48aa2a9246e
191,0c834bea7eb3b441c1a490c130c76400
3070,cb3d820f66b39f3f1677360c0171c88f
778,328a750a1aced537d20dbf5adaded198
2020,84d68b220be2f42ea6689d370c3812aa
2682,b15d4504c744d8b9c22003e62f6cf091
102,074d1b91445f5cced45f363ed23b754e
535,225b2586197bf82a1453f6ce80480893
1181,4d28758fefd4fb170d6789047672283e
2017,84b8c049b50a5cfd18ac4b735c32c9c2
1213,4f08a6d2af9e7d8aa6638857b0c3acf8
2973,c56c0b885e8d6020f515a8f291098a3e
2588,ab113407193a9fd794866c7d2ab5fff4
2184,9045f89cf90e0ba007d47ff47ba2fbcc
1595,69961093b5ea152dc2ba70e0aea98b3f
2446,a1116028fa1cfba12ca7405b386a0eea
970,3fd690d623e467daac4399db305a122b
3175,d113aefc369b720cb5d966cff775afb0
788,332911654eda4eafe117a7fbe6776abd
3707,f1f709c6b36dee7b235e022cb7e6e703
2810,b940cedff0aef6a9dd3f633cdb87c487
648,29360adefb6c231c46f7b8cb5b282beb
1958,8172524168de81fe9a12008c91c7e004
650,2949f36861ae8611da64474cdec7a720
3074,cb85e81bc65ba13d9ed80782e6d97cab
1276,533a8a278af90617df54082fd56d3ba4
190,0c830d5aba00d2e6469a5f35fddb180d
2065,87fc6881e6ea022726607599351a79c6
2214,922df7c1cee5b7b39620d6eff6973635
222,0f7041cabb94398084d0cd1eac81c0d8
2800,b88390dcd27c4ce4325b8e1caa94de66
262,121ed263c2edc4253abac51db5b3629a
216,0edb628e1e256cc29c36297ed67240de
1594,698c7c85a4b1cff866247a7a2109410e
2993,c6bf3711c3e61275a75ba688d5e31ab7
2230,9330f0f5086b89d5d2756deb64545be1
3034,c8dd1f0afcbd326b02b7fd2219e5f7df
747,30386fd35d8b3da3f1bb6696f517739a
2038,865ef7a7152478ac6ad49cd1ae2d508a
3125,ce214995ae27688c92f8917cf374bf53
865,3871cb134a7001dc0a3447cba2fda6a1
2867,bdd847bd1b41f3511df26611780c5422
525,21e437181aab5137fc9a2aa7bdd83498
1684,701d2a87834cd6597887bd49804fe878
130,0911f8a1d6eac6c210c2c9708b0294e1
603,26218ed589dc1ff96a2e758cf0e0b458
837,36795dcb0ea26bec84e2a58ea78841f8
2890,bf59c2ac5a8d465221e30d072519713a
106,07623f4338ed0c888d07b47f3c796f6e
1336,56ef679efbd69699e140dad5a40cb7fc
2854,bce8993cbc3cb1336fcf7f3e149e9341
687,2be9eaa12f9e925306a10c1b5eb677a4
3720,f387d1abd529b6d6d7e19f5848c1ad7d
3892,fd092209d3ce0b54645aff1d35a05878
2301,97a088861638d5cfba35413bcb13c1de
2082,88d7da481820f949cfc3a25b680d1c2f
3176,d1189ed2427f1ed519d143e7e446a800
2625,adb3f71771817983cf79c555582cda9f
530,2215f0eda822d385a2d553ee36ca6f7e
2071,88377c7d5e42c2ef4132cf87d96afcea
1322,56245e0fea63942ec76c08bf242190f6
1693,70a691a77a24eb9808c7b7de5ba1d623
714,2db327792340110f706223ef57acb673
3774,f67deb5b4d1e51192ed0beedb7e43df8
980,4098e0b5b0986b51d2d259c5cea50125
353,1760ab6b77f5646f1baaa51c11feb019
1108,486744a4ddc0ac8176fa816aa3be6294
28,01ed15d3f5dcedaba1ec59e671fabc4f
1941,808573268863b266e7c3afac977f3911
1243,516ef181a764dbcccb572308e357d2bd
2699,b2794d48c182d0b4299ec6acc41b846f
1305,5554b381a4042ac6e3ca30bd24970731
2281,9638ef365191041fea94ba7bfc8c6090
1045,44f0f028444eed705f3cf9ffb1515049
3287,d83bbf58aee2534db0d36f27d1065d0e
3823,f902b52f306a9fd6f26f053dfc8711ce
3573,e9ac58eef5ca74709bfb9d4da2adb43a
77,056b6e084f9b31a2f6b9643f24accaa1
3941,ff94cdc2daf87a7f7c59b1be9b075669
131,091c8938c40f97d0c56d1a2cc6f57b65
3011,c78928568adb6b08fdd8983c7ec97697
2139,8cdd2bba884d8957d3ed5bd02a008476
1699,70d32d0037c7b341833e2619295fe2e4
3526,e65172735bd18149b0bf971ec383f861
3073,cb764f08c38fd7b9868cba0af3dee976
3267,d6a442bc0d1768dd6229c7fde0fdbbb2
1104,482cb42cec8afc3ff2839b8ab85ac34e
3600,eb938b05e9c1bbbb066d6344ea4e6297
526,21ec8297450ecaae5d74a2d7f1876902
1128,49b84edf8d9f093543438ffae64d33b5
976,406257d24b26cdf17d45dea2ea10804b
3092,ccbbe12ac5150422603e61abf5cb45ed
3553,e836cc465ecbe350d773e770fd2e9137
3232,d4fb9c09e45110505349b48ac024a675
30,02188784e6fbcddce1a6b78280b59ae5
2752,b52a09b27eb56d08c426f8ee308eb679
1419,5c62cd9c93fbec7d646773eb11c09d3b
2932,c2c4369cb3f0424c17d8b2fb23c5f5e7
104,0754ca8525f9c800d7d866cfa257c63c
1906,7e2ef371dad3878dddfdfa7afd8ed0bd
882,3978a77ef70ab576fe6bc1a82e32e11e
3290,d8aaea375327f32a4697448e3353398c
1784,75bf5c2b1a71be09a5eeeb99eaa0ce9e
2492,a458df1627c0bef9cddad6398f2f3657
53,035976e8c17c9cd5213949d147e27b73
456,1e7047a5ec285a6e213d008a3152608a
324,1581760bcf9d8e8ab74899e71c704574
953,3ed091b8fb986dfb68bcd34c0a6e3df8
3276,d745b49476eaed9e8247478907518e02
704,2d4f7f52e77c88b53052207307b992e8
3188,d1de33bfe3a0120ccdb1a3143476af1a
2778,b722f626b19d605aedb71385c53b6157
2811,b940e31e5b4c721997a0bdaa0622a533
1171,4c8d5507f692fdd3e320f0340866791b
2540,a7fdda0b80270fe1a9ece1f9c9e08c12
1195,4dde0cc32dccc123ab4d769a1eb3b68a
3393,de15adbfa126473b3a21628110b5a0a5
3336,dad6e0961028a81594d5dc003ad06e53
3430,e08c7b893786cb189646fa2303105775
2380,9ca46098a3f5bf4148a319fb33dbc84e
2451,a14ce935654a2d0b68f85269666c84d0
2256,94b721225aa9a1756f7f61d3fa0ba04f
1337,572a615485f7be8fd938b2eba99d114d
3890,fcfa898cb3e0eea39318d97d997a23af
2902,bfd0afe8d00638a2e72d4b04ae6d3f7d
973,3ff5083e423f86f27563e0dfcaaeedc3
1999,83da91c5eacf011b91ce74534b5a3915
3219,d4043e027a666fdb68b74da8df2e5a6a
672,2ab0f0261f869d5ab3602c0178e3c659
1627,6c334411b13898b866a33224374fdb41
42,02cf8e6fe3181115a758d10339c22a24
3503,e4bd2f3774339f812c964202bfbc0ec4
1150,4b0fdad38b5509f4756c607c5078f35d
799,33e69f675b0ae5943369c45584d53e7f
913,3c803ed1766235d1782478a147378fdf
7,006d048baa676504c6e6d96559d1377b
2943,c394cd49dd1b456fd4ec54270371c0ec
3056,ca29fb3cf0996a82ad9cc114d8d1d51f
2444,a0fcc52b90fa8930ecc6c38a23c5e6a5
1209,4efa0a76d6c3f06511b92b515ff0bcee
1646,6dd9118205d8a51252aef0878366c6a1
2291,970550f54d3e5dded683870c48da5d45
2189,907c5f0c43417a04acb57ea5d793bb85
769,31f6617ff1a1e43980b90a6c7b15f180
1388,59e45e0d08010ca12a248b0341dff63f
745,3025b7405dbdf387b8028b7cd5fc1be9
1853,7aaa2022aa5b6fb62048dcc87b2b292e
2512,a66def5947179f5de91bad14da0769a2
3679,f02e35011565a9c607575c01cf5ad9e7
1285,53a9a8c5387f5a1e3fe5c01c09fe2b8b
620,274fd9a6aaf0461d0143e8b75b5f61de
2450,a13ad919008da0137b83929a3f9f14c4
1208,4ed6d21e4630990789f76c39a8f79d83
1523,64af20de5490652ecb29db8330b4f21e
2352,9af72fa7d3d6c2b5e3c8fd1491191ac1
2265,94f71faeb3b1e5aa568f60f8edc02745
647,29275d4a7bc6ec7ad535a345e5b006dd
3927,fee7e530b4b83f830586a7affce253e3
1925,7fa593845cfe5edc0b6a2d536a1844af
3787,f762bc4f7e7a103eff07862e4c1f1e5b
3597,eb549a6cff45962ce60ef6abefd79c4c
103,0750ea43a45d71bda5cff6705fbf7750
3269,d6ebc70c305723bff4c16ff08ba821e0
2709,b34b3e14eaef8ef7235f19124a68b8d5
169,0b97cc6da4731ceb00643475953559a3
883,39870d98ca2916360d460dc439d7e974
622,27647f7cf60954ca3c844e493cdcad41
1486,6159e2752d4bcc92b5e4f925c2197f19
733,2f09ba846ea7dbd99b036e9f480e8b90
1186,4d3ebb640141b07cc477db9513112ab1
1456,5f1a28b990ea338541bcfb40fc43e179
987,40f14480517b169a2d2c78a59e690c3f
2435,a0847994f3b6f1d85aaae629a25b6a0d
2039,866a3d528f02fe74e816086a5684f886
1533,655511bcf3bf85f8e4c1c4ed6428e8fc
1270,52e8b13afeb4ad87c018d5afc6fa1a2d
3029,c8a65bc611bd567f8fc290d6601d5dfb
3428,e05cf8d6911848adee70ad183ffeedda
3572,e9a34f2d68183eb308e5a9c397046a12
1380,5950bac2835f2bf44237a519df6ed784
2662,b0352eebf3926e730f6e1a46ee3addfa
3014,c80240e9f620e1bdbf8cfa375813db21
1753,73a1e640164a216c1837d1ce1a1acf69
3215,d3a6f15bea0602182bece87c44fca054
2159,8efee921d523befe4371c8c22b661004
3417,dfc317d07323da32b432e633a5d0cd3b
2064,87f4f35691b6ce002b89b077dc24bff2
2849,bc81f80624f5f36b111d1f4b4f1c90f4
6,004e05b15bdf868c06602339a98a9a32
3549,e81a6081bc7b4e2da2408642798fc51c
2884,bf31b3c77fd3a51873f642a3ae485293
1695,70b1d2f1bb8b72c9f63bdd0e62c13587
1043,44987e1052ce848a815b4889927724ac
3731,f4095b229010f844dbbdf9116342c614
1954,81489faa2f6d1d3a19a2813f99fa6e23
180,0c035d44f97b50433e3bdd4f0aef701e
3946,ffc933c70c5969e54fe37d96720a106b
26,01d9a80703b1bad41da71bab8f4dd686
3155,cf9953f16901b3e6f5c7d8845f9484c5
569,2416d6e4354f72045f0d83486d1880c0
1225,4fff75a1b9663ae48f815010be840067
2032,862f034af980e5e504c8a306dafb53ad
871,38a85971e2b096e4100af713c407f6e8
275,12d123e56db66ffc603ff5037fe689da
252,118efed78343fcb5bbf97036c7e8ab6e
3594,eb157ac730e46ca6ccf9ac615e309387
1534,6556d87f091d77868acfb2ce9f63e789
1251,51ee1d8599fabcfc1eed1ee257883213
281,1317c58685f5a4f3d2ec90581d5f5a0d
1219,4fbb927482fd309206d9edbca18984e2
2918,c110c05975757fe968823a26528099a8
2318,9867656437609819fc5890e9b04dd16c
829,35d51fed19d037fd5ac57f68466353cb
1966,81e6bde60b5cbccf2cba83efe116f876
